time,header_stamp_secs,header_stamp_nsecs,header_frame_id,status_status,status_service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
2025/10/17 12:43:25.809879639,1760697805,809551380,gps,2,1,47.47238967333333,19.063336521666667,148.78,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:26.64395334,1760697806,64259711,gps,2,1,47.472389768333336,19.063336505,148.803,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:26.311226561,1760697806,310913046,gps,2,1,47.47238974,19.063336221666667,148.784,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:26.572520962,1760697806,571897733,gps,2,1,47.472389745,19.06333632,148.80700000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:26.807194833,1760697806,807062772,gps,2,1,47.4723898,19.063336546666665,148.846,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:27.68006415,1760697807,67553257,gps,2,1,47.47238977166667,19.063336596666666,148.862,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:27.312330857,1760697807,312016275,gps,2,1,47.47238979,19.063336616666668,148.874,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:27.560123508,1760697807,559899622,gps,2,1,47.47238977666667,19.063336723333332,148.885,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:27.808786505,1760697807,808699716,gps,2,1,47.47238972,19.063336695,148.889,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:28.64606909,1760697808,64275959,gps,2,1,47.47238967333333,19.06333665,148.888,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:28.308077751,1760697808,307691262,gps,2,1,47.47238962833333,19.063336728333333,148.892,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:28.564079389,1760697808,563685375,gps,2,1,47.472389686666666,19.063336731666666,148.887,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:28.810217311,1760697808,809809619,gps,2,1,47.472389656666664,19.063336921666668,148.918,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:29.67836590,1760697809,67419734,gps,2,1,47.47238971,19.06333705666667,148.93200000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:29.308801601,1760697809,308390585,gps,2,1,47.47238970666667,19.063337105,148.94299999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:29.557595858,1760697809,557300443,gps,2,1,47.472389723333336,19.063337065,148.945,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:29.808044532,1760697809,807593397,gps,2,1,47.47238971666667,19.06333692666667,148.963,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:30.69380224,1760697810,69007447,gps,2,1,47.47238972833333,19.063336853333332,148.974,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:30.309583756,1760697810,309333783,gps,2,1,47.47238972,19.06333684333333,148.985,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:30.574238844,1760697810,573706346,gps,2,1,47.4723897,19.063336795,148.99,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:30.810983787,1760697810,810643204,gps,2,1,47.47238969833333,19.063336795,148.995,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:31.67073160,1760697811,66788737,gps,2,1,47.47238967333333,19.063336775,148.99200000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:31.306193403,1760697811,305877844,gps,2,1,47.472389693333334,19.063336833333334,149.001,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:31.561433914,1760697811,560945614,gps,2,1,47.472389685,19.063336848333332,148.999,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:31.808885775,1760697811,808511134,gps,2,1,47.47238976333333,19.063336916666668,149.024,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:32.64870851,1760697812,64567263,gps,2,1,47.47238977833333,19.06333685,149.03199999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:32.310271091,1760697812,309902562,gps,2,1,47.47238985166667,19.063336878333335,149.04899999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:32.569814863,1760697812,569270723,gps,2,1,47.47238989666667,19.063336971666665,149.06900000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:32.809952272,1760697812,809586875,gps,2,1,47.47238994166667,19.063336903333333,149.078,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:33.60211309,1760697813,59902060,gps,2,1,47.47238994333333,19.063336835,149.082,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:33.308859545,1760697813,308431753,gps,2,1,47.472389983333336,19.06333692,149.094,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:33.559508938,1760697813,559104917,gps,2,1,47.472390005,19.063336853333332,149.09199999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:33.809798734,1760697813,809392689,gps,2,1,47.47239007333334,19.063336971666665,149.106,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:34.64814916,1760697814,64348477,gps,2,1,47.472390106666666,19.063336996666667,149.11599999999999,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:34.312201211,1760697814,311928457,gps,2,1,47.47238996666667,19.063337118333333,149.118,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:34.571883332,1760697814,571518370,gps,2,1,47.47238963666667,19.063337158333333,149.102,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:34.810508818,1760697814,810138497,gps,2,1,47.472388966666664,19.063337195,149.04899999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:35.68293986,1760697815,67946193,gps,2,1,47.47238806833333,19.06333817333333,149.086,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:35.314806359,1760697815,314426700,gps,2,1,47.47238694833333,19.063339145,149.124,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:35.558679676,1760697815,558312596,gps,2,1,47.47238534666667,19.063340476666667,149.18200000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:35.806042615,1760697815,805678271,gps,2,1,47.47238373166667,19.063341201666667,149.197,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:36.68147777,1760697816,67739431,gps,2,1,47.472381698333336,19.063341725,149.201,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:36.312411484,1760697816,311960967,gps,2,1,47.47237937166667,19.063342296666665,149.221,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:36.573837579,1760697816,573405838,gps,2,1,47.47237738166667,19.06334263666667,149.239,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:36.814615943,1760697816,814225968,gps,2,1,47.472375588333335,19.06334276833333,149.29500000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:37.69706620,1760697817,69408527,gps,2,1,47.472374035,19.063342658333333,149.327,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:37.311077157,1760697817,310973924,gps,2,1,47.472372365,19.063342623333334,149.337,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:37.557592238,1760697817,557490529,gps,2,1,47.47237050333333,19.06334236,149.358,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:37.815187644,1760697817,814845609,gps,2,1,47.47236828,19.063341825,149.372,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:38.68483963,1760697818,68101675,gps,2,1,47.47236636833333,19.063341078333334,149.374,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:38.313032915,1760697818,312905259,gps,2,1,47.47236483,19.063340615,149.378,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:38.569707406,1760697818,569323715,gps,2,1,47.47236359833333,19.063340255,149.374,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:38.808527093,1760697818,808390755,gps,2,1,47.472362493333335,19.063339813333332,149.37099999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:39.65743258,1760697819,65544750,gps,2,1,47.4723615,19.063339323333334,149.375,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:39.309008730,1760697819,308826794,gps,2,1,47.47236083,19.063339066666668,149.376,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:39.560563003,1760697819,560491287,gps,2,1,47.472359858333334,19.06333875,149.373,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:39.814522695,1760697819,814201659,gps,2,1,47.472358485,19.063337976666666,149.37099999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:40.65470856,1760697820,65347349,gps,2,1,47.47235630833333,19.063336981666666,149.374,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:40.307551966,1760697820,307186231,gps,2,1,47.47235462333333,19.063335858333332,149.376,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:40.569770357,1760697820,569334598,gps,2,1,47.472353186666666,19.063335245,149.37900000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:40.809790410,1760697820,809355218,gps,2,1,47.47235192,19.063334941666668,149.399,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:41.64269769,1760697821,63990815,gps,2,1,47.47235054833333,19.063334365,149.398,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:41.311849749,1760697821,311555909,gps,2,1,47.47234852166667,19.06333399,149.421,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:41.561035493,1760697821,560770469,gps,2,1,47.472345776666664,19.063333298333333,149.445,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:41.810615210,1760697821,810235058,gps,2,1,47.472342755,19.063332758333335,149.453,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:42.61195822,1760697822,60809126,gps,2,1,47.47233994333333,19.063332316666667,149.466,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:42.311666171,1760697822,311255697,gps,2,1,47.472337681666666,19.063332046666666,149.473,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:42.566729706,1760697822,566351428,gps,2,1,47.472335745,19.0633321,149.486,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:42.808678718,1760697822,808293451,gps,2,1,47.47233426333333,19.06333252,149.522,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:43.69442411,1760697823,69124851,gps,2,1,47.472332773333335,19.063332566666666,149.518,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:43.312557615,1760697823,312153393,gps,2,1,47.47233017666667,19.063332525,149.516,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:43.559249902,1760697823,558867686,gps,2,1,47.47232695833333,19.06333283,149.506,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:43.807413091,1760697823,807041322,gps,2,1,47.472323743333334,19.063333695,149.51,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:44.66118527,1760697824,65691705,gps,2,1,47.47232060666666,19.06333451,149.531,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:44.311969443,1760697824,311570633,gps,2,1,47.4723177,19.063335423333335,149.539,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:44.569955756,1760697824,569598524,gps,2,1,47.472315135,19.063336261666667,149.548,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:44.807152805,1760697824,806815333,gps,2,1,47.472312863333336,19.063336873333334,149.529,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:45.71327724,1760697825,70829657,gps,2,1,47.47231087,19.063337696666668,149.50900000000001,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:45.309742209,1760697825,309396181,gps,2,1,47.472309143333334,19.063338536666667,149.534,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:45.559513571,1760697825,559300035,gps,2,1,47.47230686666666,19.063339363333334,149.542,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:45.810896351,1760697825,810440219,gps,2,1,47.472304021666666,19.063340053333334,149.505,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:46.67818439,1760697826,67451050,gps,2,1,47.47230096166667,19.063340718333333,149.463,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:46.312481874,1760697826,312194096,gps,2,1,47.47229775666667,19.063341618333332,149.452,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:46.567303983,1760697826,567000180,gps,2,1,47.47229475333334,19.063342395,149.417,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:46.815221198,1760697826,814803980,gps,2,1,47.47229184166667,19.063343578333335,149.41199999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:47.66195494,1760697827,65826242,gps,2,1,47.47228930333333,19.063344225,149.40800000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:47.311584802,1760697827,311300532,gps,2,1,47.472286993333334,19.06334502,149.393,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:47.561359434,1760697827,560940575,gps,2,1,47.472284976666664,19.06334568,149.37900000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:47.811029656,1760697827,810674831,gps,2,1,47.472283153333336,19.063346178333333,149.386,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:48.67053988,1760697828,66719215,gps,2,1,47.472281435,19.063346715,149.392,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:48.310151206,1760697828,309714489,gps,2,1,47.472279791666665,19.063347355,149.401,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:48.570688073,1760697828,570253439,gps,2,1,47.472278275,19.06334762,149.39499999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:48.810605212,1760697828,810114422,gps,2,1,47.47227670666667,19.063348405,149.439,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:49.67324073,1760697829,67012217,gps,2,1,47.472274925,19.063349313333333,149.49,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:49.308740775,1760697829,308523928,gps,2,1,47.47227333166666,19.06334982,149.50799999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:49.561062703,1760697829,560912615,gps,2,1,47.47227152166667,19.063350348333334,149.519,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:49.810737031,1760697829,810485157,gps,2,1,47.472269715,19.06335137,149.552,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:50.67172228,1760697830,66816799,gps,2,1,47.47226791666667,19.063351948333334,149.547,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:50.313139404,1760697830,312750799,gps,2,1,47.47226594333333,19.063352481666666,149.572,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:50.572884059,1760697830,572276759,gps,2,1,47.472264063333334,19.063352763333334,149.575,20.430399999999995,0.0,0.0,0.0,20.430399999999995,0.0,0.0,0.0,326.8863999999999,1
2025/10/17 12:43:50.808415570,1760697830,808071083,gps,2,1,47.472262148333336,19.063353641666666,149.58100000000002,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:51.59533511,1760697831,59146326,gps,2,1,47.4722605,19.063353991666666,149.558,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:51.309873446,1760697831,309606736,gps,2,1,47.472258735,19.063354455,149.56799999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:51.559152210,1760697831,558864772,gps,2,1,47.47225689166667,19.063355173333335,149.56799999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:51.808498977,1760697831,808313722,gps,2,1,47.47225510333333,19.063355783333332,149.542,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:52.64186303,1760697832,64015287,gps,2,1,47.47225308833333,19.063356743333333,149.553,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
2025/10/17 12:43:52.305880661,1760697832,305757512,gps,2,1,47.472251085,19.063357331666666,149.56799999999998,17.305600000000002,0.0,0.0,0.0,17.305600000000002,0.0,0.0,0.0,276.88960000000003,1
