time,header_stamp_secs,header_stamp_nsecs,header_frame_id,status_status,status_service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
2025/10/17 12:49:12.606085277,1760698152,605830137,gps,2,1,47.472064876666664,19.063384193333334,149.44299999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:12.831901723,1760698152,831618578,gps,2,1,47.47206419333333,19.063384136666667,149.442,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:13.91981029,1760698153,91622197,gps,2,1,47.472063203333335,19.063383781666666,149.428,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:13.331197938,1760698153,330957114,gps,2,1,47.472062408333336,19.063383486666666,149.452,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:13.585029861,1760698153,584707983,gps,2,1,47.472061493333335,19.06338295,149.47199999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:13.837530237,1760698153,837243409,gps,2,1,47.47206057,19.063382501666666,149.493,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:14.89992954,1760698154,89665209,gps,2,1,47.472059845,19.063381551666666,149.473,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:14.329711990,1760698154,329388393,gps,2,1,47.472058985,19.063380801666668,149.471,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:14.607178391,1760698154,606849313,gps,2,1,47.4720582,19.063379921666666,149.488,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:14.830018006,1760698154,829697369,gps,2,1,47.47205730666667,19.063378655,149.47899999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:15.81982357,1760698155,81593587,gps,2,1,47.47205655166667,19.063377945,149.48399999999998,33.64,0.0,0.0,0.0,33.64,0.0,0.0,0.0,538.24,1
2025/10/17 12:49:15.332608296,1760698155,332293486,gps,2,1,47.47205558666667,19.063376808333334,149.478,33.64,0.0,0.0,0.0,33.64,0.0,0.0,0.0,538.24,1
2025/10/17 12:49:15.580208371,1760698155,579950947,gps,2,1,47.47205480833333,19.063375508333333,149.49,33.64,0.0,0.0,0.0,33.64,0.0,0.0,0.0,538.24,1
2025/10/17 12:49:15.830931174,1760698155,830539349,gps,2,1,47.47205413,19.063374268333334,149.51,33.64,0.0,0.0,0.0,33.64,0.0,0.0,0.0,538.24,1
2025/10/17 12:49:16.92261307,1760698156,91855462,gps,2,1,47.47205350833333,19.063372726666667,149.528,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:16.333945608,1760698156,333682545,gps,2,1,47.47205269333333,19.063371283333332,149.554,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:16.608639974,1760698156,608385372,gps,2,1,47.47205202333333,19.0633697,149.56900000000002,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:16.832953250,1760698156,832573089,gps,2,1,47.47205156,19.06336783,149.54899999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:17.87744358,1760698157,87434191,gps,2,1,47.472051205,19.063366031666668,149.534,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:17.332454794,1760698157,332190935,gps,2,1,47.472050886666665,19.06336374,149.511,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:17.589293794,1760698157,589059521,gps,2,1,47.47205062333333,19.063361461666666,149.50799999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:17.827889745,1760698157,827525885,gps,2,1,47.47205040833333,19.063359516666665,149.511,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:18.90902350,1760698158,90559003,gps,2,1,47.472050366666664,19.063357415,149.502,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:18.329314198,1760698158,328961101,gps,2,1,47.47205038333333,19.063355331666667,149.506,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:18.599976264,1760698158,599655506,gps,2,1,47.47205026333334,19.06335421,149.54399999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:18.866167274,1760698158,865905680,gps,2,1,47.472050251666666,19.063353538333335,149.583,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:19.93128357,1760698159,92747925,gps,2,1,47.47205028166667,19.063353333333332,149.59199999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:19.337172896,1760698159,336800349,gps,2,1,47.472050296666666,19.063353546666665,149.589,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:19.577964555,1760698159,577639870,gps,2,1,47.47205022666667,19.063353926666668,149.596,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:19.832129149,1760698159,831874180,gps,2,1,47.47205029333333,19.063353821666666,149.582,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:20.90384645,1760698160,90036746,gps,2,1,47.47205031833333,19.063353595,149.583,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:20.334329871,1760698160,334062224,gps,2,1,47.47205036166667,19.063353626666668,149.57,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:20.606289322,1760698160,605969002,gps,2,1,47.472050378333336,19.063353715,149.55700000000002,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:20.832603792,1760698160,832305880,gps,2,1,47.472050456666665,19.063353153333335,149.539,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:21.92283445,1760698161,91888291,gps,2,1,47.47205051833333,19.06335153,149.522,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:21.332560115,1760698161,332193001,gps,2,1,47.47205052,19.063349781666666,149.516,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:21.582294522,1760698161,581991621,gps,2,1,47.47205034666667,19.063348126666668,149.528,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:21.833087601,1760698161,832605325,gps,2,1,47.472050558333336,19.06334627,149.527,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:22.87935906,1760698162,87584721,gps,2,1,47.47205081833334,19.063344146666665,149.502,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:22.335291051,1760698162,334895258,gps,2,1,47.472050625,19.06334202,149.5,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:22.607302042,1760698162,606824123,gps,2,1,47.472050278333334,19.063340545,149.54,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:22.834434715,1760698162,834040631,gps,2,1,47.47205047,19.063338441666666,149.53199999999998,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:23.84011927,1760698163,83671084,gps,2,1,47.47205056,19.06333637,149.548,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:23.332328799,1760698163,332047059,gps,2,1,47.472050646666666,19.063333896666666,149.55700000000002,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:23.576744651,1760698163,576473175,gps,2,1,47.47205050666667,19.063331603333335,149.579,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:23.832775121,1760698163,832482654,gps,2,1,47.472050663333334,19.063329171666666,149.641,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:24.81928149,1760698164,81569263,gps,2,1,47.47205008666667,19.063326861666667,149.695,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:24.329628093,1760698164,329174959,gps,2,1,47.47205030166667,19.06332388,149.703,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:24.590243577,1760698164,589948233,gps,1,1,47.47205010166667,19.0633225,149.74200000000002,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:24.828233996,1760698164,827934181,gps,1,1,47.47204994166667,19.063320805,149.773,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:25.85901721,1760698165,85578043,gps,1,1,47.472049803333334,19.063319931666665,149.792,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:25.327388043,1760698165,327063284,gps,1,1,47.47204970166667,19.06331968,149.81099999999998,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:25.579320226,1760698165,579034078,gps,1,1,47.472049696666666,19.063319973333332,149.828,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:25.828119630,1760698165,827788916,gps,2,1,47.47204968,19.063319491666668,149.84300000000002,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:26.90562037,1760698166,90220334,gps,2,1,47.47204967333333,19.063319143333334,149.853,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:26.333302074,1760698166,332906121,gps,2,1,47.47204936833333,19.063318231666667,149.875,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:26.602990927,1760698166,602630205,gps,2,1,47.47204907,19.063316461666666,149.877,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:26.825356898,1760698166,825012510,gps,2,1,47.4720487,19.063314198333334,149.902,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:27.85732435,1760698167,85455153,gps,2,1,47.472047305,19.063309766666666,149.926,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:27.322014261,1760698167,321715275,gps,1,1,47.472045773333335,19.063305741666667,149.93,0.035721,0.0,0.0,0.0,0.035721,0.0,0.0,0.0,0.571536,1
2025/10/17 12:49:27.573086829,1760698167,572629790,gps,1,1,47.472043565,19.06330459,149.933,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:27.823750930,1760698167,823411361,gps,2,1,47.472041505,19.063301173333333,149.876,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:28.82036971,1760698168,81713736,gps,1,1,47.47203969666667,19.063300473333335,149.815,0.015129,0.0,0.0,0.0,0.015129,0.0,0.0,0.0,0.242064,1
2025/10/17 12:49:28.326425710,1760698168,326064074,gps,1,1,47.472037805,19.06330012,149.79,0.015129,0.0,0.0,0.0,0.015129,0.0,0.0,0.0,0.242064,1
2025/10/17 12:49:28.595640880,1760698168,595295901,gps,1,1,47.47203630833334,19.063299511666667,149.736,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:28.829461190,1760698168,828989519,gps,2,1,47.472035125,19.063299588333333,149.732,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:29.88293088,1760698169,87869347,gps,2,1,47.47203442166666,19.063299073333333,149.684,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:29.331100485,1760698169,330616421,gps,2,1,47.47203393833333,19.063298791666668,149.653,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:29.577093454,1760698169,576784315,gps,2,1,47.472033698333334,19.063298825,149.635,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:29.825247019,1760698169,824891139,gps,1,1,47.47203325833333,19.063298665,149.625,0.015129,0.0,0.0,0.0,0.015129,0.0,0.0,0.0,0.242064,1
2025/10/17 12:49:30.86958628,1760698170,86604486,gps,1,1,47.472032775,19.063298415,149.60399999999998,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.16000000000000003,1
2025/10/17 12:49:30.325929514,1760698170,325507922,gps,1,1,47.47203239,19.063298056666667,149.583,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:30.600218071,1760698170,599805077,gps,1,1,47.47203185833333,19.0632979,149.588,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:30.829402702,1760698170,829130666,gps,2,1,47.472031225,19.06329751,149.564,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:31.87324004,1760698171,86977079,gps,2,1,47.472030475,19.06329755,149.58499999999998,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:31.326797539,1760698171,326455645,gps,2,1,47.47202985166667,19.063297633333335,149.587,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:31.579913310,1760698171,579602996,gps,2,1,47.47202906333333,19.06329743,149.577,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:31.832695919,1760698171,832349253,gps,2,1,47.47202837,19.063297225,149.56799999999998,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:32.90861882,1760698172,90417669,gps,2,1,47.47202771,19.063296993333335,149.562,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:32.331938014,1760698172,331617988,gps,2,1,47.47202717166667,19.06329678333333,149.539,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:32.605231297,1760698172,604972735,gps,1,1,47.47202656333333,19.063296836666666,149.54399999999998,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:32.828588430,1760698172,828222856,gps,2,1,47.472025765,19.063296501666667,149.531,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:33.79323891,1760698173,78934338,gps,2,1,47.47202513,19.063296133333335,149.502,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:33.326193333,1760698173,325858788,gps,1,1,47.47202452166667,19.063296168333334,149.49599999999998,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:33.577381249,1760698173,576967734,gps,1,1,47.47202395666667,19.06329596,149.48000000000002,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:33.829427684,1760698173,829129057,gps,2,1,47.47202317333333,19.063296048333335,149.49099999999999,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:34.84997771,1760698174,84695217,gps,2,1,47.47202243,19.06329626,149.483,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:34.330677809,1760698174,330330996,gps,2,1,47.472021665,19.063296528333332,149.47199999999998,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:34.608902548,1760698174,608579819,gps,2,1,47.47202097833333,19.063296386666668,149.442,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:34.832279275,1760698174,831922115,gps,2,1,47.47202019833333,19.063296631666667,149.469,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:35.90972915,1760698175,90606077,gps,1,1,47.472019741666664,19.06329653,149.442,0.015129,0.0,0.0,0.0,0.015129,0.0,0.0,0.0,0.242064,1
2025/10/17 12:49:35.334363116,1760698175,334073773,gps,1,1,47.47201927166667,19.063295866666667,149.386,0.015129,0.0,0.0,0.0,0.015129,0.0,0.0,0.0,0.242064,1
2025/10/17 12:49:35.583842862,1760698175,583491520,gps,1,1,47.47201895333333,19.063295748333335,149.357,0.015129,0.0,0.0,0.0,0.015129,0.0,0.0,0.0,0.242064,1
2025/10/17 12:49:35.828728188,1760698175,828397822,gps,2,1,47.472018371666664,19.06329599,149.36599999999999,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:36.91884985,1760698176,91550223,gps,2,1,47.472018025,19.063296128333334,149.372,24.2064,0.0,0.0,0.0,24.2064,0.0,0.0,0.0,387.3024,1
2025/10/17 12:49:36.331389107,1760698176,331115785,gps,2,1,47.47201780333333,19.063296291666667,149.374,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:36.605008483,1760698176,604659493,gps,2,1,47.472017711666666,19.0632964,149.375,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:36.832121437,1760698176,831853579,gps,2,1,47.472017656666665,19.063296505,149.375,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:37.89146157,1760698177,88748646,gps,2,1,47.47201762833333,19.06329658,149.377,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:37.330866750,1760698177,330496900,gps,2,1,47.472017585,19.063296753333333,149.38400000000001,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:37.577798189,1760698177,577480622,gps,2,1,47.472017091666665,19.063296943333334,149.389,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:37.828913050,1760698177,828659730,gps,2,1,47.47201654,19.063296991666668,149.38400000000001,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:38.85353863,1760698178,85062188,gps,2,1,47.47201573833333,19.063297321666667,149.405,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:38.328817177,1760698178,328480981,gps,2,1,47.47201524333333,19.063297586666668,149.39,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:38.602077440,1760698178,601724607,gps,2,1,47.472014935,19.063297801666668,149.39,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:38.828206161,1760698178,827794505,gps,2,1,47.47201472333333,19.063297903333332,149.399,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:39.90364861,1760698179,89991562,gps,2,1,47.472014316666666,19.063297858333332,149.399,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:39.329319944,1760698179,328903987,gps,2,1,47.472013625,19.063298143333334,149.405,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:39.579725969,1760698179,579442339,gps,2,1,47.472012725,19.06329801,149.392,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:39.827334964,1760698179,827084476,gps,2,1,47.472011395,19.063298005,149.38,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:40.81805662,1760698180,81482851,gps,1,1,47.472009926666665,19.063297941666665,149.356,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:40.324682005,1760698180,324408286,gps,1,1,47.472008206666665,19.06329786,149.31900000000002,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:40.602900555,1760698180,602644005,gps,1,1,47.472006441666665,19.063297835,149.297,0.028900000000000006,0.0,0.0,0.0,0.028900000000000006,0.0,0.0,0.0,0.4624000000000001,1
2025/10/17 12:49:40.830928622,1760698180,830607610,gps,2,1,47.472004186666666,19.063298845,149.391,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:41.84637144,1760698181,84258712,gps,2,1,47.47200264,19.063299171666667,149.427,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:41.326942395,1760698181,326467496,gps,2,1,47.472001525,19.06329963,149.427,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
2025/10/17 12:49:41.578460225,1760698181,578139463,gps,2,1,47.47200065166667,19.0632999,149.434,46.239999999999995,0.0,0.0,0.0,46.239999999999995,0.0,0.0,0.0,739.8399999999999,1
